LCLid,stdorToU,DateTime,KWh,Acorn,Acorn_grouped
MAC000021,Std,2013-10-29 14:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-10-29 15:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-10-29 16:00:00.0000000,0.34299999999999997,ACORN-E,Affluent
MAC000021,Std,2013-10-29 17:00:00.0000000,0.889,ACORN-E,Affluent
MAC000021,Std,2013-10-29 18:00:00.0000000,1.4305,ACORN-E,Affluent
MAC000021,Std,2013-10-29 19:00:00.0000000,1.5705,ACORN-E,Affluent
MAC000021,Std,2013-10-29 20:00:00.0000000,1.0804999999999998,ACORN-E,Affluent
MAC000021,Std,2013-10-29 21:00:00.0000000,0.963,ACORN-E,Affluent
MAC000021,Std,2013-10-29 22:00:00.0000000,0.996,ACORN-E,Affluent
MAC000021,Std,2013-10-29 23:00:00.0000000,0.532,ACORN-E,Affluent
MAC000021,Std,2013-10-30 00:00:00.0000000,0.4255,ACORN-E,Affluent
MAC000021,Std,2013-10-30 01:00:00.0000000,0.355,ACORN-E,Affluent
MAC000021,Std,2013-10-30 02:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2013-10-30 03:00:00.0000000,0.3795,ACORN-E,Affluent
MAC000021,Std,2013-10-30 04:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-10-30 05:00:00.0000000,0.3885,ACORN-E,Affluent
MAC000021,Std,2013-10-30 06:00:00.0000000,0.432,ACORN-E,Affluent
MAC000021,Std,2013-10-30 07:00:00.0000000,0.504,ACORN-E,Affluent
MAC000021,Std,2013-10-30 08:00:00.0000000,0.7204999999999999,ACORN-E,Affluent
MAC000021,Std,2013-10-30 09:00:00.0000000,0.5475000000000001,ACORN-E,Affluent
MAC000021,Std,2013-10-30 10:00:00.0000000,0.3685,ACORN-E,Affluent
MAC000021,Std,2013-10-30 11:00:00.0000000,0.37750000000000006,ACORN-E,Affluent
MAC000021,Std,2013-10-30 12:00:00.0000000,0.3215,ACORN-E,Affluent
MAC000021,Std,2013-10-30 13:00:00.0000000,0.357,ACORN-E,Affluent
MAC000021,Std,2013-10-30 14:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2013-10-30 15:00:00.0000000,0.35550000000000004,ACORN-E,Affluent
MAC000021,Std,2013-10-30 16:00:00.0000000,0.7209999999999999,ACORN-E,Affluent
MAC000021,Std,2013-10-30 17:00:00.0000000,1.0055,ACORN-E,Affluent
MAC000021,Std,2013-10-30 18:00:00.0000000,1.01249995,ACORN-E,Affluent
MAC000021,Std,2013-10-30 19:00:00.0000000,1.095,ACORN-E,Affluent
MAC000021,Std,2013-10-30 20:00:00.0000000,0.9905000500000001,ACORN-E,Affluent
MAC000021,Std,2013-10-30 21:00:00.0000000,1.02900005,ACORN-E,Affluent
MAC000021,Std,2013-10-30 22:00:00.0000000,0.9690000000000001,ACORN-E,Affluent
MAC000021,Std,2013-10-30 23:00:00.0000000,0.5035,ACORN-E,Affluent
MAC000021,Std,2013-10-31 00:00:00.0000000,0.367,ACORN-E,Affluent
MAC000021,Std,2013-10-31 01:00:00.0000000,0.3645,ACORN-E,Affluent
MAC000021,Std,2013-10-31 02:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2013-10-31 03:00:00.0000000,0.33799999999999997,ACORN-E,Affluent
MAC000021,Std,2013-10-31 04:00:00.0000000,0.3395,ACORN-E,Affluent
MAC000021,Std,2013-10-31 05:00:00.0000000,0.362,ACORN-E,Affluent
MAC000021,Std,2013-10-31 06:00:00.0000000,0.401,ACORN-E,Affluent
MAC000021,Std,2013-10-31 07:00:00.0000000,0.40900000000000003,ACORN-E,Affluent
MAC000021,Std,2013-10-31 08:00:00.0000000,0.572,ACORN-E,Affluent
MAC000021,Std,2013-10-31 09:00:00.0000000,0.658,ACORN-E,Affluent
MAC000021,Std,2013-10-31 10:00:00.0000000,1.08000005,ACORN-E,Affluent
MAC000021,Std,2013-10-31 11:00:00.0000000,0.69,ACORN-E,Affluent
MAC000021,Std,2013-10-31 12:00:00.0000000,0.33599999999999997,ACORN-E,Affluent
MAC000021,Std,2013-10-31 13:00:00.0000000,0.3675,ACORN-E,Affluent
MAC000021,Std,2013-10-31 14:00:00.0000000,0.829,ACORN-E,Affluent
MAC000021,Std,2013-10-31 15:00:00.0000000,0.3935,ACORN-E,Affluent
MAC000021,Std,2013-10-31 16:00:00.0000000,0.767,ACORN-E,Affluent
MAC000021,Std,2013-10-31 17:00:00.0000000,0.6675,ACORN-E,Affluent
MAC000021,Std,2013-10-31 18:00:00.0000000,0.423,ACORN-E,Affluent
MAC000021,Std,2013-10-31 19:00:00.0000000,0.4135,ACORN-E,Affluent
MAC000021,Std,2013-10-31 20:00:00.0000000,0.41400000000000003,ACORN-E,Affluent
MAC000021,Std,2013-10-31 21:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-10-31 22:00:00.0000000,0.468,ACORN-E,Affluent
MAC000021,Std,2013-10-31 23:00:00.0000000,0.447,ACORN-E,Affluent
MAC000021,Std,2013-11-01 00:00:00.0000000,0.373,ACORN-E,Affluent
MAC000021,Std,2013-11-01 01:00:00.0000000,0.3225,ACORN-E,Affluent
MAC000021,Std,2013-11-01 02:00:00.0000000,0.3435,ACORN-E,Affluent
MAC000021,Std,2013-11-01 03:00:00.0000000,0.2945,ACORN-E,Affluent
MAC000021,Std,2013-11-01 04:00:00.0000000,0.38250000000000006,ACORN-E,Affluent
MAC000021,Std,2013-11-01 05:00:00.0000000,0.5165,ACORN-E,Affluent
MAC000021,Std,2013-11-01 06:00:00.0000000,0.36050000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-01 07:00:00.0000000,0.362,ACORN-E,Affluent
MAC000021,Std,2013-11-01 08:00:00.0000000,0.3305,ACORN-E,Affluent
MAC000021,Std,2013-11-01 09:00:00.0000000,0.37,ACORN-E,Affluent
MAC000021,Std,2013-11-01 10:00:00.0000000,0.355,ACORN-E,Affluent
MAC000021,Std,2013-11-01 11:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-11-01 12:00:00.0000000,0.3365,ACORN-E,Affluent
MAC000021,Std,2013-11-01 13:00:00.0000000,0.3355,ACORN-E,Affluent
MAC000021,Std,2013-11-01 14:00:00.0000000,0.3375,ACORN-E,Affluent
MAC000021,Std,2013-11-01 15:00:00.0000000,0.34850000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-01 16:00:00.0000000,0.35450000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-01 17:00:00.0000000,0.356,ACORN-E,Affluent
MAC000021,Std,2013-11-01 18:00:00.0000000,0.3365,ACORN-E,Affluent
MAC000021,Std,2013-11-01 19:00:00.0000000,0.334,ACORN-E,Affluent
MAC000021,Std,2013-11-01 20:00:00.0000000,0.3375,ACORN-E,Affluent
MAC000021,Std,2013-11-01 21:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2013-11-01 22:00:00.0000000,0.35550000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-01 23:00:00.0000000,0.3565,ACORN-E,Affluent
MAC000021,Std,2013-11-02 00:00:00.0000000,0.3335,ACORN-E,Affluent
MAC000021,Std,2013-11-02 01:00:00.0000000,0.36650000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-02 02:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-11-02 03:00:00.0000000,0.35850000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-02 04:00:00.0000000,0.3275,ACORN-E,Affluent
MAC000021,Std,2013-11-02 05:00:00.0000000,0.36750000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-02 06:00:00.0000000,0.375,ACORN-E,Affluent
MAC000021,Std,2013-11-02 07:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-02 08:00:00.0000000,0.33,ACORN-E,Affluent
MAC000021,Std,2013-11-02 09:00:00.0000000,0.36500000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-02 10:00:00.0000000,0.35650000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-02 11:00:00.0000000,0.33699999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-02 12:00:00.0000000,0.33,ACORN-E,Affluent
MAC000021,Std,2013-11-02 13:00:00.0000000,0.3365,ACORN-E,Affluent
MAC000021,Std,2013-11-02 14:00:00.0000000,0.35250000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-02 15:00:00.0000000,0.359,ACORN-E,Affluent
MAC000021,Std,2013-11-02 16:00:00.0000000,0.35050000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-02 17:00:00.0000000,0.352,ACORN-E,Affluent
MAC000021,Std,2013-11-02 18:00:00.0000000,0.341,ACORN-E,Affluent
MAC000021,Std,2013-11-02 19:00:00.0000000,0.39,ACORN-E,Affluent
MAC000021,Std,2013-11-02 20:00:00.0000000,0.3865,ACORN-E,Affluent
MAC000021,Std,2013-11-02 21:00:00.0000000,0.335,ACORN-E,Affluent
MAC000021,Std,2013-11-02 22:00:00.0000000,0.35450000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-02 23:00:00.0000000,0.357,ACORN-E,Affluent
MAC000021,Std,2013-11-03 00:00:00.0000000,0.3775,ACORN-E,Affluent
MAC000021,Std,2013-11-03 01:00:00.0000000,0.3325,ACORN-E,Affluent
MAC000021,Std,2013-11-03 02:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-03 03:00:00.0000000,0.378,ACORN-E,Affluent
MAC000021,Std,2013-11-03 04:00:00.0000000,0.34850000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-03 05:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-11-03 06:00:00.0000000,0.4255,ACORN-E,Affluent
MAC000021,Std,2013-11-03 07:00:00.0000000,0.4275,ACORN-E,Affluent
MAC000021,Std,2013-11-03 08:00:00.0000000,0.398,ACORN-E,Affluent
MAC000021,Std,2013-11-03 09:00:00.0000000,0.389,ACORN-E,Affluent
MAC000021,Std,2013-11-03 10:00:00.0000000,0.3285,ACORN-E,Affluent
MAC000021,Std,2013-11-03 11:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-11-03 12:00:00.0000000,0.35550000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-03 13:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2013-11-03 14:00:00.0000000,0.3385,ACORN-E,Affluent
MAC000021,Std,2013-11-03 15:00:00.0000000,0.387,ACORN-E,Affluent
MAC000021,Std,2013-11-03 16:00:00.0000000,0.34400000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-03 17:00:00.0000000,0.40800000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-03 18:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2013-11-03 19:00:00.0000000,0.38849999999999996,ACORN-E,Affluent
MAC000021,Std,2013-11-03 20:00:00.0000000,0.3315,ACORN-E,Affluent
MAC000021,Std,2013-11-03 21:00:00.0000000,0.3755,ACORN-E,Affluent
MAC000021,Std,2013-11-03 22:00:00.0000000,0.4405,ACORN-E,Affluent
MAC000021,Std,2013-11-03 23:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-11-04 00:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2013-11-04 01:00:00.0000000,0.375,ACORN-E,Affluent
MAC000021,Std,2013-11-04 02:00:00.0000000,0.383,ACORN-E,Affluent
MAC000021,Std,2013-11-04 03:00:00.0000000,0.336,ACORN-E,Affluent
MAC000021,Std,2013-11-04 04:00:00.0000000,0.40049999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-04 05:00:00.0000000,0.345,ACORN-E,Affluent
MAC000021,Std,2013-11-04 06:00:00.0000000,0.433,ACORN-E,Affluent
MAC000021,Std,2013-11-04 07:00:00.0000000,0.444,ACORN-E,Affluent
MAC000021,Std,2013-11-04 08:00:00.0000000,0.3865,ACORN-E,Affluent
MAC000021,Std,2013-11-04 09:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-11-04 10:00:00.0000000,0.37,ACORN-E,Affluent
MAC000021,Std,2013-11-04 11:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2013-11-04 12:00:00.0000000,0.3825,ACORN-E,Affluent
MAC000021,Std,2013-11-04 13:00:00.0000000,0.34550000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-04 14:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-11-04 15:00:00.0000000,0.38350000000000006,ACORN-E,Affluent
MAC000021,Std,2013-11-04 16:00:00.0000000,0.336,ACORN-E,Affluent
MAC000021,Std,2013-11-04 17:00:00.0000000,0.405,ACORN-E,Affluent
MAC000021,Std,2013-11-04 18:00:00.0000000,0.445,ACORN-E,Affluent
MAC000021,Std,2013-11-04 19:00:00.0000000,1.006,ACORN-E,Affluent
MAC000021,Std,2013-11-04 20:00:00.0000000,0.8694999999999999,ACORN-E,Affluent
MAC000021,Std,2013-11-04 21:00:00.0000000,0.9164999999999999,ACORN-E,Affluent
MAC000021,Std,2013-11-04 22:00:00.0000000,0.99699995,ACORN-E,Affluent
MAC000021,Std,2013-11-04 23:00:00.0000000,0.5285,ACORN-E,Affluent
MAC000021,Std,2013-11-05 00:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2013-11-05 01:00:00.0000000,0.35250000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-05 02:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2013-11-05 03:00:00.0000000,0.34850000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-05 04:00:00.0000000,0.38,ACORN-E,Affluent
MAC000021,Std,2013-11-05 05:00:00.0000000,0.3765,ACORN-E,Affluent
MAC000021,Std,2013-11-05 06:00:00.0000000,0.398,ACORN-E,Affluent
MAC000021,Std,2013-11-05 07:00:00.0000000,0.445,ACORN-E,Affluent
MAC000021,Std,2013-11-05 08:00:00.0000000,0.7835,ACORN-E,Affluent
MAC000021,Std,2013-11-05 09:00:00.0000000,0.6415,ACORN-E,Affluent
MAC000021,Std,2013-11-05 10:00:00.0000000,0.7215,ACORN-E,Affluent
MAC000021,Std,2013-11-05 11:00:00.0000000,0.6080000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-05 12:00:00.0000000,0.402,ACORN-E,Affluent
MAC000021,Std,2013-11-05 13:00:00.0000000,0.419,ACORN-E,Affluent
MAC000021,Std,2013-11-05 14:00:00.0000000,0.7535,ACORN-E,Affluent
MAC000021,Std,2013-11-05 15:00:00.0000000,1.255,ACORN-E,Affluent
MAC000021,Std,2013-11-05 16:00:00.0000000,1.002,ACORN-E,Affluent
MAC000021,Std,2013-11-05 17:00:00.0000000,0.9984999999999999,ACORN-E,Affluent
MAC000021,Std,2013-11-05 18:00:00.0000000,1.13099995,ACORN-E,Affluent
MAC000021,Std,2013-11-05 19:00:00.0000000,1.154,ACORN-E,Affluent
MAC000021,Std,2013-11-05 20:00:00.0000000,1.11500005,ACORN-E,Affluent
MAC000021,Std,2013-11-05 21:00:00.0000000,1.126,ACORN-E,Affluent
MAC000021,Std,2013-11-05 22:00:00.0000000,1.1065,ACORN-E,Affluent
MAC000021,Std,2013-11-05 23:00:00.0000000,1.165,ACORN-E,Affluent
MAC000021,Std,2013-11-06 00:00:00.0000000,0.6890000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-06 01:00:00.0000000,0.4565,ACORN-E,Affluent
MAC000021,Std,2013-11-06 02:00:00.0000000,0.5125,ACORN-E,Affluent
MAC000021,Std,2013-11-06 03:00:00.0000000,0.4505,ACORN-E,Affluent
MAC000021,Std,2013-11-06 04:00:00.0000000,0.5425,ACORN-E,Affluent
MAC000021,Std,2013-11-06 05:00:00.0000000,0.4435,ACORN-E,Affluent
MAC000021,Std,2013-11-06 06:00:00.0000000,0.5529999999999999,ACORN-E,Affluent
MAC000021,Std,2013-11-06 07:00:00.0000000,0.5635,ACORN-E,Affluent
MAC000021,Std,2013-11-06 08:00:00.0000000,1.1949999999999998,ACORN-E,Affluent
MAC000021,Std,2013-11-06 09:00:00.0000000,1.076,ACORN-E,Affluent
MAC000021,Std,2013-11-06 10:00:00.0000000,0.8355000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-06 11:00:00.0000000,0.5085,ACORN-E,Affluent
MAC000021,Std,2013-11-06 12:00:00.0000000,0.46399999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-06 13:00:00.0000000,0.46799999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-06 14:00:00.0000000,0.522,ACORN-E,Affluent
MAC000021,Std,2013-11-06 15:00:00.0000000,0.4815,ACORN-E,Affluent
MAC000021,Std,2013-11-06 16:00:00.0000000,0.5105,ACORN-E,Affluent
MAC000021,Std,2013-11-06 17:00:00.0000000,1.18799995,ACORN-E,Affluent
MAC000021,Std,2013-11-06 18:00:00.0000000,1.3189999499999998,ACORN-E,Affluent
MAC000021,Std,2013-11-06 19:00:00.0000000,1.355,ACORN-E,Affluent
MAC000021,Std,2013-11-06 20:00:00.0000000,2.0305,ACORN-E,Affluent
MAC000021,Std,2013-11-06 21:00:00.0000000,2.3604999500000003,ACORN-E,Affluent
MAC000021,Std,2013-11-06 22:00:00.0000000,2.54400005,ACORN-E,Affluent
MAC000021,Std,2013-11-06 23:00:00.0000000,2.0214999999999996,ACORN-E,Affluent
MAC000021,Std,2013-11-07 00:00:00.0000000,1.39650005,ACORN-E,Affluent
MAC000021,Std,2013-11-07 01:00:00.0000000,0.4385,ACORN-E,Affluent
MAC000021,Std,2013-11-07 02:00:00.0000000,0.4790000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-07 03:00:00.0000000,0.475,ACORN-E,Affluent
MAC000021,Std,2013-11-07 04:00:00.0000000,0.41100000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-07 05:00:00.0000000,0.4965,ACORN-E,Affluent
MAC000021,Std,2013-11-07 06:00:00.0000000,0.47000000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-07 07:00:00.0000000,0.6114999999999999,ACORN-E,Affluent
MAC000021,Std,2013-11-07 08:00:00.0000000,0.9169999500000001,ACORN-E,Affluent
MAC000021,Std,2013-11-07 09:00:00.0000000,1.07249995,ACORN-E,Affluent
MAC000021,Std,2013-11-07 10:00:00.0000000,1.33850005,ACORN-E,Affluent
MAC000021,Std,2013-11-07 11:00:00.0000000,0.9465,ACORN-E,Affluent
MAC000021,Std,2013-11-07 12:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-11-07 13:00:00.0000000,0.33999999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-07 14:00:00.0000000,0.45699999999999996,ACORN-E,Affluent
MAC000021,Std,2013-11-07 15:00:00.0000000,0.4465,ACORN-E,Affluent
MAC000021,Std,2013-11-07 16:00:00.0000000,0.5235000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-07 17:00:00.0000000,1.016,ACORN-E,Affluent
MAC000021,Std,2013-11-07 18:00:00.0000000,0.494,ACORN-E,Affluent
MAC000021,Std,2013-11-07 19:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2013-11-07 20:00:00.0000000,0.34550000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-07 21:00:00.0000000,0.3785,ACORN-E,Affluent
MAC000021,Std,2013-11-07 22:00:00.0000000,0.37700000000000006,ACORN-E,Affluent
MAC000021,Std,2013-11-07 23:00:00.0000000,0.35550000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-08 00:00:00.0000000,0.3795,ACORN-E,Affluent
MAC000021,Std,2013-11-08 01:00:00.0000000,0.375,ACORN-E,Affluent
MAC000021,Std,2013-11-08 02:00:00.0000000,0.34800000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-08 03:00:00.0000000,0.384,ACORN-E,Affluent
MAC000021,Std,2013-11-08 04:00:00.0000000,0.379,ACORN-E,Affluent
MAC000021,Std,2013-11-08 05:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-08 06:00:00.0000000,0.392,ACORN-E,Affluent
MAC000021,Std,2013-11-08 07:00:00.0000000,0.38050000000000006,ACORN-E,Affluent
MAC000021,Std,2013-11-08 08:00:00.0000000,0.3855,ACORN-E,Affluent
MAC000021,Std,2013-11-08 09:00:00.0000000,0.40149999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-08 10:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2013-11-08 11:00:00.0000000,0.34099999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-08 12:00:00.0000000,0.3555,ACORN-E,Affluent
MAC000021,Std,2013-11-08 13:00:00.0000000,0.37350000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-08 14:00:00.0000000,0.3385,ACORN-E,Affluent
MAC000021,Std,2013-11-08 15:00:00.0000000,0.341,ACORN-E,Affluent
MAC000021,Std,2013-11-08 16:00:00.0000000,0.3685,ACORN-E,Affluent
MAC000021,Std,2013-11-08 17:00:00.0000000,0.41400000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-08 18:00:00.0000000,0.356,ACORN-E,Affluent
MAC000021,Std,2013-11-08 19:00:00.0000000,0.37250000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-08 20:00:00.0000000,0.38,ACORN-E,Affluent
MAC000021,Std,2013-11-08 21:00:00.0000000,0.34700000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-08 22:00:00.0000000,0.451,ACORN-E,Affluent
MAC000021,Std,2013-11-08 23:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2013-11-09 00:00:00.0000000,0.3605,ACORN-E,Affluent
MAC000021,Std,2013-11-09 01:00:00.0000000,0.389,ACORN-E,Affluent
MAC000021,Std,2013-11-09 02:00:00.0000000,0.378,ACORN-E,Affluent
MAC000021,Std,2013-11-09 03:00:00.0000000,0.3595,ACORN-E,Affluent
MAC000021,Std,2013-11-09 04:00:00.0000000,0.408,ACORN-E,Affluent
MAC000021,Std,2013-11-09 05:00:00.0000000,0.361,ACORN-E,Affluent
MAC000021,Std,2013-11-09 06:00:00.0000000,0.439,ACORN-E,Affluent
MAC000021,Std,2013-11-09 07:00:00.0000000,0.4575,ACORN-E,Affluent
MAC000021,Std,2013-11-09 08:00:00.0000000,0.4195,ACORN-E,Affluent
MAC000021,Std,2013-11-09 09:00:00.0000000,0.3885,ACORN-E,Affluent
MAC000021,Std,2013-11-09 10:00:00.0000000,0.37700000000000006,ACORN-E,Affluent
MAC000021,Std,2013-11-09 11:00:00.0000000,0.3565,ACORN-E,Affluent
MAC000021,Std,2013-11-09 12:00:00.0000000,0.3755,ACORN-E,Affluent
MAC000021,Std,2013-11-09 13:00:00.0000000,0.3785,ACORN-E,Affluent
MAC000021,Std,2013-11-09 14:00:00.0000000,0.34950000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-09 15:00:00.0000000,0.39749999999999996,ACORN-E,Affluent
MAC000021,Std,2013-11-09 16:00:00.0000000,0.337,ACORN-E,Affluent
MAC000021,Std,2013-11-09 17:00:00.0000000,0.4415,ACORN-E,Affluent
MAC000021,Std,2013-11-09 18:00:00.0000000,0.4335,ACORN-E,Affluent
MAC000021,Std,2013-11-09 19:00:00.0000000,0.4175,ACORN-E,Affluent
MAC000021,Std,2013-11-09 20:00:00.0000000,0.4305,ACORN-E,Affluent
MAC000021,Std,2013-11-09 21:00:00.0000000,0.3715,ACORN-E,Affluent
MAC000021,Std,2013-11-09 22:00:00.0000000,0.4335,ACORN-E,Affluent
MAC000021,Std,2013-11-09 23:00:00.0000000,0.408,ACORN-E,Affluent
MAC000021,Std,2013-11-10 00:00:00.0000000,0.3615,ACORN-E,Affluent
MAC000021,Std,2013-11-10 01:00:00.0000000,0.383,ACORN-E,Affluent
MAC000021,Std,2013-11-10 02:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2013-11-10 03:00:00.0000000,0.361,ACORN-E,Affluent
MAC000021,Std,2013-11-10 04:00:00.0000000,0.3905,ACORN-E,Affluent
MAC000021,Std,2013-11-10 05:00:00.0000000,0.376,ACORN-E,Affluent
MAC000021,Std,2013-11-10 06:00:00.0000000,0.41300000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-10 07:00:00.0000000,0.4735,ACORN-E,Affluent
MAC000021,Std,2013-11-10 08:00:00.0000000,0.4375,ACORN-E,Affluent
MAC000021,Std,2013-11-10 09:00:00.0000000,0.40249999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-10 10:00:00.0000000,0.39549999999999996,ACORN-E,Affluent
MAC000021,Std,2013-11-10 11:00:00.0000000,0.349,ACORN-E,Affluent
MAC000021,Std,2013-11-10 12:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2013-11-10 13:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-11-10 14:00:00.0000000,0.36450000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-10 15:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2013-11-10 16:00:00.0000000,0.3885,ACORN-E,Affluent
MAC000021,Std,2013-11-10 17:00:00.0000000,0.3955,ACORN-E,Affluent
MAC000021,Std,2013-11-10 18:00:00.0000000,0.46599999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-10 19:00:00.0000000,0.837,ACORN-E,Affluent
MAC000021,Std,2013-11-10 20:00:00.0000000,1.141,ACORN-E,Affluent
MAC000021,Std,2013-11-10 21:00:00.0000000,1.079,ACORN-E,Affluent
MAC000021,Std,2013-11-10 22:00:00.0000000,0.6345000000000001,ACORN-E,Affluent
MAC000021,Std,2013-11-10 23:00:00.0000000,0.7135,ACORN-E,Affluent
MAC000021,Std,2013-11-11 00:00:00.0000000,0.4365,ACORN-E,Affluent
MAC000021,Std,2013-11-11 01:00:00.0000000,0.4085,ACORN-E,Affluent
MAC000021,Std,2013-11-11 02:00:00.0000000,0.37350000000000005,ACORN-E,Affluent
MAC000021,Std,2013-11-11 03:00:00.0000000,0.382,ACORN-E,Affluent
MAC000021,Std,2013-11-11 04:00:00.0000000,0.39849999999999997,ACORN-E,Affluent
MAC000021,Std,2013-11-11 05:00:00.0000000,0.353,ACORN-E,Affluent
MAC000021,Std,2013-11-11 06:00:00.0000000,0.443,ACORN-E,Affluent
MAC000021,Std,2013-11-11 07:00:00.0000000,0.4825,ACORN-E,Affluent
MAC000021,Std,2013-11-11 08:00:00.0000000,0.8275,ACORN-E,Affluent
MAC000021,Std,2013-11-11 09:00:00.0000000,0.479,ACORN-E,Affluent
MAC000021,Std,2013-11-11 10:00:00.0000000,0.4505,ACORN-E,Affluent
MAC000021,Std,2013-11-11 11:00:00.0000000,0.48150000000000004,ACORN-E,Affluent
MAC000021,Std,2013-11-11 12:00:00.0000000,0.47050000000000003,ACORN-E,Affluent
MAC000021,Std,2013-11-11 13:00:00.0000000,0.708,ACORN-E,Affluent
MAC000021,Std,2013-11-11 14:00:00.0000000,0.603,ACORN-E,Affluent
MAC000021,Std,2013-11-11 15:00:00.0000000,1.78600005,ACORN-E,Affluent
MAC000021,Std,2013-11-11 16:00:00.0000000,1.754,ACORN-E,Affluent
MAC000021,Std,2013-11-11 17:00:00.0000000,0.535,ACORN-E,Affluent
MAC000021,Std,2013-11-11 18:00:00.0000000,0.431,ACORN-E,Affluent
MAC000021,Std,2013-11-11 19:00:00.0000000,0.4195,ACORN-E,Affluent
MAC000021,Std,2013-11-11 20:00:00.0000000,0.4575,ACORN-E,Affluent
